K	Fitness	Objective	Algorithm	Base	Cluster	AlgorithmParameters	Time(s)
7	0.070940	MX	BeeColonyOptimization	Hepatitis	[0, 1, 1, 2, 3, 3, 2, 0, 2, 3, 0, 0, 3, 0, 0, 4, 0, 5, 0, 0, 2, 5, 4, 3, 2, 3, 3, 2, 1, 2, 5, 4, 4, 1, 3, 3, 1, 4, 5, 0, 0, 3, 3, 0, 3, 3, 3, 1, 2, 2, 1, 5, 0, 5, 3, 3, 3, 5, 5, 1, 1, 0, 4, 2, 6, 0, 4, 4, 4, 4, 5, 1, 5, 5, 3, 5, 1, 2, 5, 4, 4, 1, 6, 0, 4, 0, 2, 4, 4, 3, 0, 6, 3, 1, 6, 5, 0, 3, 3, 0, 0, 2, 0, 1, 4, 2, 5, 6, 2, 1, 1, 5, 3, 3, 2, 4, 3, 0, 2, 6, 1, 4, 1, 6, 0, 3, 3, 0, 2, 4, 0, 4, 6, 3, 0, 1, 0, 4, 2, 1, 2, 0, 6, 0, 0, 5, 3, 3, 4, 1, 3, 2, 2, 5, 1]	BCO TurnsMaxNotImproved(5)	 358.54100
7	0.180522	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 3, 2, 2, 0, 2, 2, 4, 2, 1, 2, 2, 1, 2, 2, 0, 0, 2, 3, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 2, 4, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 1, 0, 0, 0, 2, 5, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 6, 4, 0, 5, 0, 3, 0, 0, 1, 0, 0, 6, 0, 5, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 1, 1, 4, 1, 1, 1, 5, 1, 1, 6, 1, 1, 4, 1, 4, 2, 1, 1, 6, 1, 3, 0, 6, 1, 1, 6, 1, 1, 4, 2, 2, 2, 4, 2, 2, 2, 6, 2, 2, 0, 2, 2, 2, 1, 2, 5, 2, 1, 2, 0, 2, 5, 5, 5, 3, 4, 1, 2, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   3.43800
7	0.149823	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 3, 2, 2, 2, 4, 2, 1, 5, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 0, 0, 2, 5, 2, 2, 2, 2, 6, 3, 1, 4, 2, 2, 2, 0, 2, 6, 0, 3, 5, 3, 0, 2, 1, 3, 3, 2, 3, 2, 2, 5, 2, 2, 6, 2, 4, 2, 0, 5, 2, 2, 2, 0, 2, 2, 0, 2, 2, 6, 2, 4, 2, 4, 0, 0, 0, 4, 0, 0, 6, 6, 3, 2, 3, 3, 2, 2, 2, 2, 2, 2, 4, 6, 2, 2, 4, 2, 2, 2, 2, 4, 2, 0, 2, 2, 6, 4, 5, 0, 0, 3, 3, 0, 0, 2, 1, 0, 0, 0, 2, 0, 3, 1, 6, 0, 5, 6, 0, 1, 0, 0, 4, 0, 0, 4, 2, 5, 2, 5, 4, 0, 2, 2, 5, 4, 4, 5, 2, 2, 6, 0, 2]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   6.54700
7	0.159904	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 3, 0, 4, 0, 0, 0, 2, 0, 0, 0, 3, 2, 0, 5, 0, 6, 6, 0, 0, 0, 0, 0, 2, 0, 0, 5, 3, 0, 0, 3, 4, 0, 0, 4, 6, 2, 4, 6, 0, 1, 0, 0, 3, 2, 0, 0, 1, 5, 0, 3, 2, 0, 5, 3, 5, 0, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 5, 0, 0, 5, 1, 1, 5, 1, 1, 1, 1, 6, 1, 5, 3, 1, 1, 1, 0, 1, 1, 3, 1, 1, 2, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 4, 0, 4, 1, 1, 1, 4, 4, 1, 4, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 3, 4, 1, 2, 0, 1, 4, 0, 1, 3, 2]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   4.00000
7	0.168169	MX	ParticleSwarmOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3, 3, 2, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 3, 0, 3, 3, 0, 0, 0, 0, 1, 4, 1, 0, 1, 3, 1, 0, 1, 0, 0, 0, 0, 1, 3, 0, 0, 1, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 1, 5, 0, 2, 4, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 6, 0, 0, 6, 0, 1, 0, 2, 3, 0, 1, 0, 4, 0, 0, 0, 0, 0, 4, 5, 0, 1, 2, 0, 6, 6, 1, 0, 1, 3, 2]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	  96.12600
8	0.097537	MX	AntColonyOptimization	Hepatitis	[0, 1, 2, 0, 3, 2, 2, 4, 5, 6, 6, 4, 1, 4, 4, 6, 7, 5, 1, 6, 3, 0, 4, 6, 6, 7, 5, 6, 7, 7, 6, 5, 3, 3, 2, 1, 7, 2, 2, 6, 1, 4, 6, 5, 3, 2, 6, 2, 5, 6, 6, 7, 6, 7, 2, 0, 6, 3, 1, 2, 3, 1, 1, 4, 6, 5, 7, 6, 0, 4, 0, 5, 6, 5, 4, 7, 3, 4, 7, 0, 6, 0, 6, 1, 0, 5, 1, 7, 3, 5, 1, 7, 1, 6, 4, 3, 2, 7, 2, 2, 2, 3, 4, 5, 6, 6, 2, 5, 3, 5, 6, 3, 6, 5, 3, 7, 5, 7, 0, 2, 0, 7, 4, 2, 5, 4, 1, 5, 1, 3, 4, 2, 5, 5, 3, 2, 5, 0, 3, 0, 1, 3, 6, 0, 7, 6, 2, 5, 3, 1, 7, 6, 0, 3, 1]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   5.64100
8	0.085780	MX	GeneticAlgorithm	Hepatitis	[0, 0, 0, 1, 2, 3, 4, 5, 6, 3, 2, 0, 7, 5, 5, 4, 2, 5, 2, 2, 1, 0, 4, 0, 0, 7, 1, 2, 5, 2, 1, 2, 3, 3, 4, 1, 1, 4, 1, 7, 6, 5, 6, 0, 1, 6, 4, 5, 0, 0, 6, 7, 3, 6, 7, 3, 1, 0, 6, 2, 6, 5, 2, 1, 3, 4, 5, 7, 3, 7, 0, 2, 1, 4, 3, 1, 3, 2, 5, 2, 4, 3, 3, 1, 6, 2, 2, 3, 2, 2, 4, 7, 5, 3, 4, 5, 6, 4, 2, 2, 7, 1, 2, 1, 2, 5, 1, 0, 4, 2, 3, 7, 1, 6, 6, 6, 0, 0, 2, 5, 5, 0, 5, 2, 4, 2, 0, 5, 1, 7, 5, 0, 5, 3, 6, 6, 0, 6, 7, 4, 5, 4, 3, 0, 2, 6, 7, 1, 4, 3, 6, 2, 7, 1, 4]	AG Crossover(0.900000) Mutation(0.100000)	  16.94800
8	0.075875	MX	BeeColonyOptimization	Hepatitis	[0, 0, 1, 2, 2, 3, 4, 2, 4, 0, 3, 1, 5, 4, 4, 2, 3, 5, 6, 3, 4, 7, 7, 4, 0, 4, 0, 7, 6, 5, 2, 1, 3, 3, 3, 3, 0, 7, 3, 5, 1, 0, 3, 7, 2, 4, 3, 3, 4, 2, 0, 7, 4, 0, 4, 5, 3, 6, 3, 3, 7, 4, 3, 5, 6, 0, 6, 2, 7, 6, 2, 5, 7, 2, 5, 6, 0, 2, 1, 5, 7, 2, 0, 5, 7, 2, 1, 7, 2, 7, 1, 0, 6, 2, 6, 3, 6, 2, 6, 4, 3, 2, 1, 5, 3, 0, 7, 2, 4, 3, 6, 2, 1, 5, 0, 3, 5, 4, 0, 4, 2, 0, 1, 3, 1, 0, 2, 0, 1, 7, 5, 6, 1, 3, 1, 2, 3, 3, 7, 4, 0, 2, 7, 6, 3, 4, 3, 6, 5, 1, 6, 7, 3, 5, 1]	BCO TurnsMaxNotImproved(5)	 497.48600
8	0.234868	MX	CoralReefOptimization	Hepatitis	[0, 0, 1, 2, 0, 0, 0, 1, 0, 3, 0, 4, 5, 0, 0, 1, 6, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 6, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 5, 0, 0, 7, 0, 7, 0, 0, 6, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 6, 4, 2, 0, 5, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 2, 0, 0, 0, 3, 7, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   2.87500
8	0.214071	MX	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 3, 0, 0, 4, 0, 5, 0, 0, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 0, 4, 0, 0, 0, 0, 3, 0, 0, 2, 0, 5, 0, 0, 0, 6, 3, 6, 0, 5, 0, 1, 0, 4, 4, 1, 0, 0, 0, 0, 0, 4, 6, 6, 0, 0, 6, 0, 0, 7, 0, 7, 0, 6, 7, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 4, 0, 1, 2, 0, 2, 0, 5, 3, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0, 5, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   4.00000
8	0.152362	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 3, 4, 5, 5, 1, 6, 5, 5, 5, 2, 6, 5, 5, 3, 3, 5, 5, 5, 4, 5, 5, 5, 6, 0, 5, 3, 5, 7, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 0, 5, 5, 5, 4, 5, 5, 5, 2, 5, 5, 4, 4, 4, 6, 3, 3, 2, 0, 2, 6, 4, 5, 4, 7, 6, 2, 5, 6, 4, 6, 1, 4, 5, 0, 5, 0, 2, 4, 0, 0, 0, 0, 0, 5, 3, 2, 2, 1, 2, 1, 3, 3, 6, 2, 2, 2, 2, 2, 3, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1, 6, 2, 2, 2, 3, 6, 2, 2, 2, 0, 2, 7, 2, 2, 5, 3, 5, 1, 1, 1, 1, 4, 1, 1, 1, 3, 1, 1, 0, 1, 4, 5, 5, 7, 1, 5, 3, 6, 5, 1, 5, 4, 5]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   4.71800
8	0.181205	MX	ParticleSwarmOptimization	Hepatitis	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 7, 0, 7, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 6, 4, 0, 0, 0, 7, 0, 0, 0, 0, 2, 0, 2, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1, 0, 0, 0, 4, 0, 0, 5, 0, 1, 0, 7, 0, 3, 5]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	 103.23400
8	0.115659	MX	AntColonyOptimization	Hepatitis	[0, 1, 2, 1, 2, 3, 4, 1, 2, 5, 5, 6, 0, 6, 4, 1, 5, 0, 4, 0, 7, 2, 5, 5, 6, 5, 2, 6, 6, 2, 2, 0, 6, 1, 1, 6, 7, 3, 5, 6, 3, 7, 2, 3, 0, 5, 5, 3, 1, 3, 1, 6, 6, 6, 5, 1, 0, 5, 4, 0, 3, 4, 1, 7, 3, 0, 7, 6, 3, 7, 6, 7, 6, 2, 1, 6, 0, 3, 5, 5, 2, 6, 7, 6, 2, 7, 5, 5, 1, 5, 4, 3, 7, 7, 0, 6, 3, 6, 5, 1, 4, 7, 1, 1, 5, 6, 0, 0, 3, 0, 1, 4, 3, 2, 3, 1, 5, 2, 5, 4, 3, 2, 0, 4, 0, 0, 1, 0, 4, 5, 2, 3, 3, 6, 2, 3, 1, 2, 7, 0, 6, 2, 3, 2, 4, 1, 2, 3, 1, 1, 3, 5, 6, 3, 4]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   6.32800
8	0.100541	MX	GeneticAlgorithm	Hepatitis	[0, 0, 1, 0, 2, 3, 0, 4, 3, 5, 2, 0, 6, 3, 7, 3, 3, 2, 2, 0, 5, 2, 1, 7, 2, 2, 2, 3, 1, 2, 2, 0, 4, 5, 0, 7, 4, 6, 6, 3, 6, 3, 4, 3, 2, 1, 0, 0, 0, 4, 2, 2, 6, 3, 0, 0, 6, 0, 3, 3, 7, 3, 6, 0, 0, 6, 1, 5, 7, 0, 3, 0, 7, 6, 1, 7, 3, 7, 6, 0, 1, 4, 4, 0, 3, 5, 6, 0, 3, 2, 0, 1, 0, 0, 0, 4, 1, 1, 0, 0, 7, 4, 6, 4, 1, 1, 7, 0, 2, 2, 3, 4, 7, 0, 6, 1, 4, 7, 0, 0, 3, 0, 4, 6, 5, 0, 2, 4, 0, 3, 6, 0, 3, 7, 5, 5, 1, 0, 2, 5, 1, 0, 3, 4, 1, 6, 0, 5, 2, 7, 1, 7, 6, 3, 2]	AG Crossover(0.900000) Mutation(0.100000)	  12.92200
8	0.064079	MX	BeeColonyOptimization	Hepatitis	[0, 0, 1, 2, 3, 4, 0, 5, 3, 5, 6, 3, 5, 0, 0, 6, 7, 0, 0, 0, 4, 4, 4, 0, 0, 0, 2, 4, 5, 0, 1, 5, 6, 7, 7, 7, 2, 6, 5, 7, 4, 1, 6, 6, 2, 3, 0, 2, 2, 7, 0, 0, 0, 1, 5, 1, 5, 7, 7, 7, 3, 6, 7, 5, 2, 7, 2, 3, 6, 5, 3, 7, 4, 7, 1, 7, 0, 4, 2, 0, 6, 4, 4, 6, 4, 7, 7, 0, 3, 7, 3, 4, 5, 5, 0, 4, 2, 0, 1, 5, 2, 3, 2, 4, 0, 4, 3, 0, 3, 7, 1, 4, 4, 4, 1, 6, 0, 4, 6, 3, 4, 2, 4, 4, 3, 7, 4, 0, 2, 5, 1, 7, 7, 7, 5, 1, 0, 2, 6, 0, 5, 1, 2, 1, 5, 3, 1, 6, 5, 6, 1, 3, 5, 5, 6]	BCO TurnsMaxNotImproved(5)	 493.02100
8	0.217199	MX	CoralReefOptimization	Hepatitis	[0, 1, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 4, 0, 5, 0, 2, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 6, 0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 6, 0, 0, 0, 5, 0, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 6, 0, 7, 4, 0, 0, 0, 0, 0, 0, 3, 2, 0, 7, 1, 5, 3, 7, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   2.51500
8	0.195979	MX	CoralReefOptimization	Hepatitis	[0, 0, 1, 0, 1, 0, 2, 0, 0, 3, 4, 0, 0, 5, 0, 2, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 2, 4, 0, 0, 0, 7, 2, 0, 0, 0, 0, 5, 0, 0, 4, 0, 0, 0, 0, 2, 2, 2, 2, 5, 7, 1, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 0, 6, 0, 6, 6, 0, 2, 0, 0, 0, 0, 6, 5, 0, 0, 0, 4, 4, 0, 3, 0, 1, 0, 7, 0, 0, 6, 6, 1, 6, 7, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7, 0, 7, 3, 0, 0, 1, 5, 0, 0, 6, 0, 3, 0, 4, 5, 0, 0, 0, 7, 0, 6, 4, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   3.18700
8	0.150764	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 3, 4, 1, 3, 3, 5, 3, 3, 3, 3, 6, 3, 1, 1, 3, 0, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 0, 6, 5, 3, 5, 3, 3, 3, 3, 3, 7, 3, 3, 3, 3, 4, 3, 3, 3, 3, 0, 3, 3, 7, 3, 3, 3, 2, 5, 3, 3, 3, 0, 3, 3, 3, 6, 3, 3, 3, 1, 3, 4, 0, 0, 6, 5, 0, 3, 3, 3, 3, 3, 5, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 7, 2, 3, 3, 3, 3, 3, 5, 6, 7, 2, 0, 3, 3, 0, 3, 3, 2, 6, 3, 7, 3, 6, 3, 3, 1, 2, 5, 3, 3, 1, 0, 5, 6, 2, 0, 6, 3, 5, 5, 4, 3, 3, 3, 1, 6, 7, 4, 3, 0, 0, 4, 0, 3, 6, 3, 2, 0, 3, 4]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   5.70300
8	0.253581	MX	ParticleSwarmOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 5, 0, 0, 0, 4, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 0, 0, 7, 0, 6, 0, 0, 7, 3, 6, 0, 0, 0, 0, 6, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	  87.79800
9	0.097725	MX	AntColonyOptimization	Hepatitis	[0, 1, 2, 3, 0, 4, 3, 5, 1, 3, 5, 0, 1, 4, 4, 1, 3, 6, 7, 4, 2, 2, 7, 0, 7, 5, 3, 2, 1, 8, 8, 2, 2, 5, 4, 5, 8, 4, 4, 5, 6, 5, 1, 4, 3, 4, 3, 8, 1, 4, 8, 5, 0, 3, 1, 7, 0, 3, 4, 1, 5, 4, 5, 8, 7, 7, 6, 0, 0, 7, 2, 2, 2, 7, 8, 3, 7, 1, 1, 7, 4, 4, 1, 1, 6, 4, 2, 0, 3, 2, 4, 5, 3, 7, 2, 0, 1, 3, 3, 2, 2, 0, 4, 1, 6, 0, 8, 2, 6, 1, 0, 5, 3, 1, 4, 0, 0, 2, 7, 3, 6, 2, 3, 8, 1, 7, 2, 7, 0, 1, 1, 1, 4, 2, 2, 6, 8, 8, 0, 8, 6, 6, 5, 6, 3, 8, 5, 1, 5, 8, 2, 3, 8, 6, 7]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   9.87500
9	0.113738	MX	GeneticAlgorithm	Hepatitis	[0, 1, 2, 1, 3, 1, 4, 2, 4, 1, 1, 5, 3, 1, 1, 5, 3, 1, 0, 5, 6, 4, 0, 2, 7, 8, 1, 1, 2, 1, 0, 1, 5, 1, 1, 1, 7, 8, 5, 1, 5, 1, 1, 5, 1, 2, 4, 3, 8, 2, 2, 2, 2, 4, 5, 6, 3, 2, 2, 8, 6, 2, 2, 2, 2, 2, 5, 2, 5, 0, 8, 4, 4, 4, 8, 6, 5, 5, 6, 6, 1, 7, 8, 6, 4, 7, 6, 4, 7, 0, 7, 1, 0, 2, 3, 7, 3, 7, 4, 8, 2, 6, 3, 7, 4, 4, 1, 1, 7, 7, 3, 5, 3, 3, 4, 7, 8, 7, 1, 6, 2, 3, 8, 4, 3, 5, 0, 2, 2, 1, 2, 4, 8, 7, 2, 1, 4, 1, 4, 4, 1, 3, 1, 6, 5, 0, 0, 5, 0, 5, 4, 7, 7, 2, 2]	AG Crossover(0.900000) Mutation(0.100000)	  13.81300
9	0.071248	MX	BeeColonyOptimization	Hepatitis	[0, 1, 2, 3, 4, 3, 0, 0, 2, 3, 4, 5, 2, 5, 0, 3, 0, 6, 1, 5, 4, 2, 5, 7, 4, 1, 1, 5, 0, 3, 4, 5, 3, 2, 4, 6, 7, 8, 8, 2, 4, 6, 5, 1, 5, 3, 0, 3, 0, 4, 7, 5, 5, 0, 2, 3, 1, 8, 2, 6, 0, 2, 6, 1, 0, 7, 2, 8, 3, 0, 7, 3, 2, 6, 1, 0, 7, 0, 0, 6, 4, 6, 8, 3, 1, 8, 0, 1, 8, 7, 3, 1, 3, 8, 2, 4, 8, 4, 1, 8, 6, 5, 8, 0, 1, 7, 0, 5, 0, 3, 4, 0, 5, 7, 8, 5, 2, 0, 7, 4, 7, 5, 5, 0, 7, 0, 6, 8, 6, 4, 3, 7, 1, 8, 6, 2, 0, 6, 0, 6, 7, 8, 2, 7, 8, 8, 0, 0, 6, 2, 1, 1, 6, 4, 4]	BCO TurnsMaxNotImproved(5)	 688.67800
9	0.160694	MX	CoralReefOptimization	Hepatitis	[0, 1, 1, 2, 2, 2, 3, 3, 4, 2, 2, 2, 5, 1, 4, 2, 5, 2, 0, 6, 2, 4, 2, 3, 3, 2, 4, 2, 2, 2, 2, 2, 7, 8, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6, 0, 6, 0, 7, 0, 0, 0, 0, 0, 0, 8, 0, 0, 3, 0, 0, 6, 8, 0, 0, 0, 0, 8, 0, 3, 0, 0, 0, 1, 7, 6, 1, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 8, 7, 0, 0, 5, 0, 0, 3, 2, 8, 0, 0, 5, 2, 2, 0, 8, 2, 3, 2, 2, 2, 2, 3, 0, 3, 5, 3, 2, 5, 7, 0, 1, 2]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   2.75000
9	0.286360	MX	CoralReefOptimization	Hepatitis	[0, 0, 0, 1, 2, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0, 7, 0, 7, 4, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 6, 0, 3, 0, 0, 0, 2, 0, 0, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0]	CRO dimension(25) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   2.75000
9	0.174383	MX	CoralReefOptimization	Hepatitis	[0, 1, 2, 3, 4, 5, 6, 1, 4, 4, 4, 4, 2, 4, 7, 4, 4, 3, 0, 1, 6, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 0, 3, 0, 7, 3, 3, 3, 3, 3, 8, 3, 3, 8, 3, 3, 3, 3, 8, 3, 3, 3, 5, 4, 3, 4, 5, 4, 4, 4, 1, 3, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4, 4, 4, 3, 4, 2, 4, 6, 8, 8, 4, 3, 4, 4, 4, 4, 5, 4, 4, 2, 0, 4, 1, 2, 4, 3, 4, 4, 4, 7, 4, 4, 4, 4, 4, 3, 4, 5, 6, 4, 4, 5, 4, 4, 4, 7, 6, 4, 5, 7, 4, 6, 8, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 8, 3, 3, 7, 0, 3, 1, 2, 0, 4, 4, 5, 8, 4]	CRO dimension(25) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   6.20400
